CandidateID,Concept,Section,Classification,ContextSnippet
CAND_0018260,FAISS,Skills,Mention only,six sigma vue.js typescript microservices html figma rest apis excel sales content writing faiss embeddings sentence transformers llms fine-tuning llms information retrieval rag vector search pinecone
CAND_0018260,Pinecone,Skills,Mention only,sales content writing faiss embeddings sentence transformers llms fine-tuning llms information retrieval rag vector search pinecone
CAND_0018260,Embeddings,Skills,Mention only,six sigma vue.js typescript microservices html figma rest apis excel sales content writing faiss embeddings sentence transformers llms fine-tuning llms information retrieval rag vector search pinecone
CAND_0018260,RAG,Skills,Mention only,rest apis excel sales content writing faiss embeddings sentence transformers llms fine-tuning llms information retrieval rag vector search pinecone
CAND_0018263,FAISS,Skills,Mention only,kafka grpc javascript snowflake seo bigquery sap illustrator rust faiss
CAND_0018268,FAISS,Skills,Mention only,graphql scrum rest apis bigquery django webpack speech recognition pinecone fine-tuning llms prompt engineering embeddings faiss rag sentence transformers vector search
CAND_0018268,Pinecone,Skills,Mention only,gcp graphql scrum rest apis bigquery django webpack speech recognition pinecone fine-tuning llms prompt engineering embeddings faiss rag sentence transformers vector search
CAND_0018268,Embeddings,Skills,Mention only,gcp graphql scrum rest apis bigquery django webpack speech recognition pinecone fine-tuning llms prompt engineering embeddings faiss rag sentence transformers vector search
CAND_0018268,RAG,Skills,Mention only,scrum rest apis bigquery django webpack speech recognition pinecone fine-tuning llms prompt engineering embeddings faiss rag sentence transformers vector search
CAND_0018272,FAISS,Skills,Mention only,databricks photoshop faiss marketing grpc react dbt powerpoint
CAND_0018277,FAISS,Skills,Mention only,dbt airflow accounting databricks terraform scrum django bentoml postgresql rest apis faiss vector search recommendation systems information retrieval semantic search hugging face transformers langchain embeddings prompt
CAND_0018277,Pinecone,Skills,Mention only,recommendation systems information retrieval semantic search hugging face transformers langchain embeddings prompt engineering rag llms pinecone
CAND_0018277,Embeddings,Skills,Mention only,rest apis faiss vector search recommendation systems information retrieval semantic search hugging face transformers langchain embeddings prompt engineering rag llms pinecone
CAND_0018277,RAG,Skills,Mention only,vector search recommendation systems information retrieval semantic search hugging face transformers langchain embeddings prompt engineering rag llms pinecone
CAND_0018281,FAISS,Skills,Mention only,apache beam tally html next.js angular statistical modeling faiss scrum databricks
CAND_0018282,BM25,Skills,Mention only,nlp kafka node.js apache beam spring boot time series bm25 hugging face transformers kubeflow data science flask rag bentoml
CAND_0018282,RAG,Skills,Mention only,node.js apache beam spring boot time series bm25 hugging face transformers kubeflow data science flask rag bentoml
CAND_0018288,Embeddings,Skills,Mention only,apache flink salesforce crm accounting kafka sentence transformers vector search recommendation systems semantic search llms embeddings fine-tuning llms hugging face transformers prompt engineering rag
CAND_0018288,RAG,Skills,Mention only,vector search recommendation systems semantic search llms embeddings fine-tuning llms hugging face transformers prompt engineering rag
CAND_0018293,Weaviate,Skills,Future interest,css weaviate information retrieval kubeflow pgvector cnn opencv redis content writing recommendation systems scikit-learn deep learning
CAND_0018300,FAISS,Skills,Mention only,snowflake grpc sql excel html apache flink data pipelines rust rag information retrieval llms pinecone faiss semantic search embeddings sentence transformers hugging face transformers
CAND_0018300,Pinecone,Skills,Mention only,modeling snowflake grpc sql excel html apache flink data pipelines rust rag information retrieval llms pinecone faiss semantic search embeddings sentence transformers hugging face transformers
CAND_0018300,Embeddings,Skills,Mention only,excel html apache flink data pipelines rust rag information retrieval llms pinecone faiss semantic search embeddings sentence transformers hugging face transformers
CAND_0018300,RAG,Skills,Mention only,statistical modeling snowflake grpc sql excel html apache flink data pipelines rust rag information retrieval llms pinecone faiss semantic search embeddings sentence transformers hugging face transformers
CAND_0018302,FAISS,Skills,Mention only,rest apis faiss kubernetes figma flask mongodb excel data science ci/cd angular node.js graphql
CAND_0018303,Embeddings,Skills,Mention only,six sigma django sql embeddings python spark figma tally hadoop powerpoint docker rust illustrator excel
CAND_0018304,FAISS,Skills,Mention only,html django aws six sigma tailwind vue.js faiss information retrieval sentence transformers llms recommendation systems semantic search pinecone fine-tuning llms hugging face
CAND_0018304,Pinecone,Skills,Mention only,aws six sigma tailwind vue.js faiss information retrieval sentence transformers llms recommendation systems semantic search pinecone fine-tuning llms hugging face transformers prompt engineering
CAND_0018318,BM25,Skills,Mention only,powerpoint bm25 content writing yolo ci/cd dbt rest apis sales marketing tts docker seo css
CAND_0018320,FAISS,Skills,Future interest,mlops reinforcement learning faiss illustrator tally peft asr nlp gcp photoshop opencv typescript
CAND_0018324,RAG,Skills,Mention only,rag gans weights & biases yolo docker feature engineering prompt engineering mongodb sql rest apis
CAND_0018330,FAISS,Skills,Mention only,pipelines spark vector search recommendation systems embeddings pinecone prompt engineering semantic search langchain fine-tuning llms faiss rag
CAND_0018330,Pinecone,Skills,Mention only,docker six sigma figma agile salesforce crm data pipelines spark vector search recommendation systems embeddings pinecone prompt engineering semantic search langchain fine-tuning llms faiss rag
CAND_0018330,Embeddings,Skills,Mention only,java docker six sigma figma agile salesforce crm data pipelines spark vector search recommendation systems embeddings pinecone prompt engineering semantic search langchain fine-tuning llms faiss rag
CAND_0018330,RAG,Skills,Mention only,spark vector search recommendation systems embeddings pinecone prompt engineering semantic search langchain fine-tuning llms faiss rag
CAND_0018344,FAISS,Skills,Mention only,six sigma dbt apache flink webpack flask yolo hugging face transformers recommendation systems semantic search faiss prompt engineering embeddings sentence transformers pinecone
CAND_0018344,Pinecone,Skills,Mention only,flask yolo hugging face transformers recommendation systems semantic search faiss prompt engineering embeddings sentence transformers pinecone
CAND_0018344,Embeddings,Skills,Mention only,apache flink webpack flask yolo hugging face transformers recommendation systems semantic search faiss prompt engineering embeddings sentence transformers pinecone
CAND_0018345,Pinecone,Skills,Mention only,crm hadoop redis dbt gcp docker six sigma postgresql sentence transformers vector search fine-tuning llms pinecone llms recommendation systems semantic search prompt engineering information retrieval
CAND_0018351,Elasticsearch,Skills,Future interest,typescript diffusion models terraform graphql azure rust scrum reinforcement learning time series bentoml redux kubeflow elasticsearch etl
CAND_0018354,FAISS,Skills,Mention only,vector search embeddings rag information retrieval fine-tuning llms pinecone langchain hugging face transformers prompt engineering faiss
CAND_0018354,Pinecone,Skills,Mention only,project management terraform tts css vue.js ci/cd vector search embeddings rag information retrieval fine-tuning llms pinecone langchain hugging face transformers prompt engineering faiss
CAND_0018354,Embeddings,Skills,Mention only,aws kafka webpack excel project management terraform tts css vue.js ci/cd vector search embeddings rag information retrieval fine-tuning llms pinecone langchain hugging face transformers prompt engineering faiss
CAND_0018354,RAG,Skills,Mention only,aws kafka webpack excel project management terraform tts css vue.js ci/cd vector search embeddings rag information retrieval fine-tuning llms pinecone langchain hugging face transformers prompt engineering faiss
CAND_0018356,RAG,Skills,Future interest,apache beam tailwind typescript sql rag redux kubernetes learning to rank terraform node.js microservices postgresql java reinforcement learning react
CAND_0018361,OpenSearch,Skills,Mention only,scikit-learn marketing opensearch forecasting typescript python seo milvus statistical modeling image classification
CAND_0018361,Milvus,Skills,Mention only,scikit-learn marketing opensearch forecasting typescript python seo milvus statistical modeling image classification
CAND_0018371,Pinecone,Skills,Mention only,scrum apache beam bigquery rust hugging face transformers langchain rag semantic search llms sentence transformers pinecone
CAND_0018371,RAG,Skills,Mention only,& biases azure kubernetes sap go scrum apache beam bigquery rust hugging face transformers langchain rag semantic search llms sentence transformers pinecone
CAND_0018374,Qdrant,Skills,Mention only,information retrieval figma agile tally java qdrant sales
CAND_0018384,FAISS,Skills,Mention only,webpack spark embeddings fine-tuning llms pinecone vector search recommendation systems sentence transformers semantic search langchain faiss llms information retrieval
CAND_0018384,Pinecone,Skills,Mention only,mongodb vue.js go react marketing databricks computer vision aws webpack spark embeddings fine-tuning llms pinecone vector search recommendation systems sentence transformers semantic search langchain faiss llms information retrieval
CAND_0018384,Embeddings,Skills,Mention only,mongodb vue.js go react marketing databricks computer vision aws webpack spark embeddings fine-tuning llms pinecone vector search recommendation systems sentence transformers semantic search langchain faiss llms
CAND_0018391,BM25,Skills,Mention only,javascript typescript six sigma tailwind apache flink microservices snowflake django data pipelines html bm25 figma redis
CAND_0018393,FAISS,Skills,Mention only,powerpoint tally scrum opencv accounting apache flink content writing fine-tuning llms pinecone embeddings sentence transformers faiss hugging face transformers langchain recommendation systems llms
CAND_0018393,Pinecone,Skills,Mention only,seo powerpoint tally scrum opencv accounting apache flink content writing fine-tuning llms pinecone embeddings sentence transformers faiss hugging face transformers langchain recommendation systems llms
CAND_0018393,Embeddings,Skills,Mention only,seo powerpoint tally scrum opencv accounting apache flink content writing fine-tuning llms pinecone embeddings sentence transformers faiss hugging face transformers langchain recommendation systems llms
CAND_0018396,FAISS,Skills,Mention only,faiss embeddings cnn flask sap data science apache beam terraform yolo django microservices image classification
CAND_0018396,Weaviate,Skills,Mention only,faiss embeddings cnn flask sap data science apache beam terraform yolo django microservices image classification weaviate llamaindex weights & biases feature engineering
CAND_0018396,Embeddings,Skills,Mention only,faiss embeddings cnn flask sap data science apache beam terraform yolo django microservices image classification weaviate
CAND_0018406,FAISS,Skills,Mention only,terraform hugging face transformers langchain semantic search recommendation systems fine-tuning llms information retrieval rag pinecone faiss prompt engineering sentence transformers
CAND_0018406,Pinecone,Skills,Mention only,docker terraform hugging face transformers langchain semantic search recommendation systems fine-tuning llms information retrieval rag pinecone faiss prompt engineering sentence transformers
CAND_0018406,RAG,Skills,Mention only,redux docker terraform hugging face transformers langchain semantic search recommendation systems fine-tuning llms information retrieval rag pinecone faiss prompt engineering sentence transformers
CAND_0018412,Milvus,Skills,Future interest,javascript statistical modeling java milvus rag image classification learning to rank airflow seo diffusion models microservices machine learning cnn
CAND_0018412,RAG,Skills,Future interest,javascript statistical modeling java milvus rag image classification learning to rank airflow seo diffusion models microservices machine learning cnn
CAND_0018414,OpenSearch,Skills,Mention only,postgresql gcp statistical modeling marketing mongodb webpack opensearch sql forecasting project management react agile
CAND_0018415,FAISS,Skills,Mention only,data pipelines six sigma aws docker webpack react gcp langchain semantic search pinecone recommendation systems faiss vector search hugging face transformers rag embeddings llms fine-tuning llms prompt engineering
CAND_0018415,Pinecone,Skills,Mention only,airflow java data pipelines six sigma aws docker webpack react gcp langchain semantic search pinecone recommendation systems faiss vector search hugging face transformers rag embeddings llms fine-tuning llms prompt
CAND_0018415,Embeddings,Skills,Mention only,react gcp langchain semantic search pinecone recommendation systems faiss vector search hugging face transformers rag embeddings llms fine-tuning llms prompt engineering
CAND_0018415,RAG,Skills,Mention only,webpack react gcp langchain semantic search pinecone recommendation systems faiss vector search hugging face transformers rag embeddings llms fine-tuning llms prompt engineering
CAND_0018418,FAISS,Skills,Mention only,faiss powerpoint asr figma java illustrator ci/cd kafka
CAND_0018421,Embeddings,Skills,Mention only,feature engineering apache flink java vue.js apache beam marketing go gcp fine-tuning llms sentence transformers embeddings rag hugging face transformers recommendation systems semantic search
CAND_0018421,RAG,Skills,Mention only,engineering apache flink java vue.js apache beam marketing go gcp fine-tuning llms sentence transformers embeddings rag hugging face transformers recommendation systems semantic search
CAND_0018422,Pinecone,Skills,Mention only,ci/cd figma rest apis vue.js graphql computer vision agile sales pinecone embeddings fine-tuning llms langchain sentence transformers rag llms semantic search
CAND_0018422,Embeddings,Skills,Mention only,ci/cd figma rest apis vue.js graphql computer vision agile sales pinecone embeddings fine-tuning llms langchain sentence transformers rag llms semantic search
CAND_0018422,RAG,Skills,Mention only,rest apis vue.js graphql computer vision agile sales pinecone embeddings fine-tuning llms langchain sentence transformers rag llms semantic search
CAND_0018431,RAG,Skills,Mention only,go data pipelines rag project management javascript hadoop illustrator
CAND_0018435,FAISS,Skills,Mention only,kafka powerpoint mongodb opencv project management webpack rag semantic search hugging face transformers faiss pinecone information retrieval langchain recommendation systems
CAND_0018435,Pinecone,Skills,Mention only,kafka powerpoint mongodb opencv project management webpack rag semantic search hugging face transformers faiss pinecone information retrieval langchain recommendation systems
CAND_0018435,RAG,Skills,Mention only,kafka powerpoint mongodb opencv project management webpack rag semantic search hugging face transformers faiss pinecone information retrieval langchain recommendation systems
CAND_0018436,Pinecone,Skills,Mention only,databricks marketing image classification typescript redux seo bigquery rust javascript gcp sales pinecone mlflow dbt apache flink
CAND_0018449,FAISS,Skills,Mention only,salesforce crm docker scrum spring boot content writing dbt azure faiss aws graphql tts mlflow prompt engineering mlops
CAND_0018450,FAISS,Skills,Mention only,object detection six sigma html postgresql bm25 feature engineering weights & biases rag nlp faiss mongodb
CAND_0018450,BM25,Skills,Mention only,object detection six sigma html postgresql bm25 feature engineering weights & biases rag nlp faiss mongodb
CAND_0018450,RAG,Skills,Mention only,object detection six sigma html postgresql bm25 feature engineering weights & biases rag nlp faiss mongodb
CAND_0018454,Milvus,Skills,Future interest,kubernetes cnn bentoml llms milvus gans deep learning hugging face transformers nlp computer vision azure langchain mlops fine-tuning llms
CAND_0018457,Weaviate,Skills,Mention only,data pipelines cnn microservices weaviate javascript hadoop spark gans tailwind terraform fine-tuning llms
CAND_0018464,FAISS,Skills,Mention only,sales typescript html redis azure flask angular databricks powerpoint tally llms langchain semantic search faiss embeddings vector search fine-tuning llms
CAND_0018464,Embeddings,Skills,Mention only,sales typescript html redis azure flask angular databricks powerpoint tally llms langchain semantic search faiss embeddings vector search fine-tuning llms
CAND_0018465,FAISS,Skills,Mention only,weaviate microservices figma graphql spring boot kubeflow tally faiss object detection apache flink airflow
CAND_0018465,Weaviate,Skills,Mention only,weaviate microservices figma graphql spring boot kubeflow tally faiss object detection apache flink airflow
CAND_0018468,Milvus,Skills,Future interest,forecasting redux bentoml cnn mlops kafka lora webpack reinforcement learning milvus sap weights & biases object detection llamaindex pgvector
CAND_0018471,Embeddings,Skills,Mention only,azure weights & biases agile angular tally computer vision airflow embeddings node.js
CAND_0018477,FAISS,Skills,Mention only,recommendation systems rag embeddings vector search prompt engineering langchain information retrieval pinecone hugging face transformers faiss semantic search llms
CAND_0018477,Pinecone,Skills,Mention only,spring boot azure marketing recommendation systems rag embeddings vector search prompt engineering langchain information retrieval pinecone hugging face transformers faiss semantic search llms
CAND_0018477,Embeddings,Skills,Mention only,java tts apache flink flask spring boot azure marketing recommendation systems rag embeddings vector search prompt engineering langchain information retrieval pinecone hugging face transformers faiss semantic search
CAND_0018477,RAG,Skills,Mention only,java tts apache flink flask spring boot azure marketing recommendation systems rag embeddings vector search prompt engineering langchain information retrieval pinecone hugging face transformers faiss semantic
CAND_0018484,FAISS,Skills,Mention only,react project management redis opencv spark java rest apis langchain recommendation systems vector search llms faiss hugging face transformers semantic search fine-tuning llms embeddings pinecone rag sentence transformers
CAND_0018484,Pinecone,Skills,Mention only,langchain recommendation systems vector search llms faiss hugging face transformers semantic search fine-tuning llms embeddings pinecone rag sentence transformers
CAND_0018484,Embeddings,Skills,Mention only,apis langchain recommendation systems vector search llms faiss hugging face transformers semantic search fine-tuning llms embeddings pinecone rag sentence transformers
CAND_0018484,RAG,Skills,Mention only,recommendation systems vector search llms faiss hugging face transformers semantic search fine-tuning llms embeddings pinecone rag sentence transformers
CAND_0018499,FAISS,Career,Future interest,"for an internal recruiter-facing search product. the architecture combined bm25 + dense retrieval (bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50, falling back to a learning-to-rank model"
CAND_0018499,FAISS,Career,Future interest,"for an internal recruiter-facing search product. the architecture combined bm25 + dense retrieval (bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50, falling back to a learning-to-rank model"
CAND_0018499,Pinecone,Skills,Future interest,deep learning weaviate recommendation systems scikit-learn diffusion models pinecone information retrieval milvus qlora rag embeddings learning to rank cnn go bm25 langchain weights
CAND_0018499,Milvus,Skills,Future interest,deep learning weaviate recommendation systems scikit-learn diffusion models pinecone information retrieval milvus qlora rag embeddings learning to rank cnn go bm25 langchain weights & biases
CAND_0018499,Weaviate,Skills,Future interest,deep learning weaviate recommendation systems scikit-learn diffusion models pinecone information retrieval milvus qlora rag embeddings learning to
CAND_0018499,BM25,Career,Academic/project only,"pipeline serving 50m+ queries per month for an internal recruiter-facing search product. the architecture combined bm25 + dense retrieval (bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50,"
CAND_0018499,BM25,Career,Academic/project only,"pipeline serving 50m+ queries per month for an internal recruiter-facing search product. the architecture combined bm25 + dense retrieval (bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50,"
CAND_0018499,BM25,Skills,Future interest,scikit-learn diffusion models pinecone information retrieval milvus qlora rag embeddings learning to rank cnn go bm25 langchain weights & biases
CAND_0018499,Embeddings,Career,Future interest,"month for an internal recruiter-facing search product. the architecture combined bm25 + dense retrieval (bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50, falling back to a learning-to-rank"
CAND_0018499,Embeddings,Career,Future interest,"month for an internal recruiter-facing search product. the architecture combined bm25 + dense retrieval (bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50, falling back to a learning-to-rank"
CAND_0018499,Embeddings,Skills,Future interest,deep learning weaviate recommendation systems scikit-learn diffusion models pinecone information retrieval milvus qlora rag embeddings learning to rank cnn go bm25 langchain weights & biases
CAND_0018499,RAG,Career,Academic/project only,built a rag-based ranking pipeline serving 50m+ queries per month for an internal recruiter-facing search product. the
CAND_0018499,RAG,Career,Academic/project only,migration over 4 months including the recruiter-feedback loop that surfaced reranking edge cases. built a rag-based ranking pipeline serving 50m+ queries per month for an internal recruiter-facing search product. the
CAND_0018499,RAG,Skills,Future interest,deep learning weaviate recommendation systems scikit-learn diffusion models pinecone information retrieval milvus qlora rag embeddings learning to rank cnn go bm25 langchain weights & biases
CAND_0018499,Learning-to-Rank,Career,Future interest,"(bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50, falling back to a learning-to-rank model when latency budget was tight. designed the offline evaluation framework from scratch —"
CAND_0018499,Learning-to-Rank,Career,Future interest,"(bge embeddings, faiss hnsw) with an llm-based re-ranker on the top-50, falling back to a learning-to-rank model when latency budget was tight. designed the offline evaluation framework from scratch —"
CAND_0018504,OpenSearch,Skills,Mention only,computer vision agile scrum speech recognition diffusion models tally opensearch llms go forecasting
CAND_0018505,Elasticsearch,Skills,Mention only,tally elasticsearch llamaindex weights & biases object detection gcp sales asr figma content writing photoshop seo
CAND_0018506,Embeddings,Skills,Mention only,sales embeddings yolo rust etl tally redis llms python kubeflow next.js forecasting ci/cd computer vision mongodb
CAND_0018507,Qdrant,Skills,Mention only,object detection qdrant sql agile dbt aws bigquery hadoop node.js postgresql flask excel marketing forecasting
CAND_0018516,RAG,Skills,Mention only,apache flink sales fastapi redux time series photoshop sap rag llms prompt engineering sentence transformers recommendation systems vector search information retrieval
CAND_0018521,FAISS,Skills,Mention only,css hadoop docker photoshop yolo gcp tally sap databricks scrum redis semantic search pinecone faiss vector search prompt engineering rag sentence transformers fine-tuning llms recommendation systems hugging face transformers
CAND_0018521,Pinecone,Skills,Mention only,css hadoop docker photoshop yolo gcp tally sap databricks scrum redis semantic search pinecone faiss vector search prompt engineering rag sentence transformers fine-tuning llms recommendation systems hugging face
CAND_0018521,RAG,Skills,Mention only,yolo gcp tally sap databricks scrum redis semantic search pinecone faiss vector search prompt engineering rag sentence transformers fine-tuning llms recommendation systems hugging face transformers langchain llms
CAND_0018525,FAISS,Skills,Mention only,etl dbt docker object detection redis tally microservices rag embeddings faiss fine-tuning llms hugging face transformers information retrieval semantic search
CAND_0018525,Embeddings,Skills,Mention only,etl dbt docker object detection redis tally microservices rag embeddings faiss fine-tuning llms hugging face transformers information retrieval semantic search
CAND_0018525,RAG,Skills,Mention only,etl dbt docker object detection redis tally microservices rag embeddings faiss fine-tuning llms hugging face transformers information retrieval semantic search
CAND_0018527,RAG,Skills,Mention only,opencv aws photoshop docker seo rag bigquery etl illustrator
CAND_0018536,Pinecone,Skills,Mention only,azure redis snowflake graphql fastapi project management sap bigquery pinecone langchain embeddings prompt engineering recommendation systems rag fine-tuning llms
CAND_0018536,Embeddings,Skills,Mention only,azure redis snowflake graphql fastapi project management sap bigquery pinecone langchain embeddings prompt engineering recommendation systems rag fine-tuning llms
CAND_0018536,RAG,Skills,Mention only,redis snowflake graphql fastapi project management sap bigquery pinecone langchain embeddings prompt engineering recommendation systems rag fine-tuning llms
CAND_0018538,Pinecone,Skills,Mention only,pinecone sap scikit-learn postgresql sql angular gans django rest apis terraform vue.js computer vision kafka
CAND_0018546,Qdrant,Skills,Mention only,airflow go apache flink etl spark css qdrant powerpoint opencv sentence transformers
CAND_0018547,Qdrant,Skills,Mention only,qdrant rest apis grpc mongodb haystack image classification powerpoint react aws tailwind dbt six sigma
CAND_0018548,FAISS,Skills,Mention only,angular ci/cd react grpc spark apache flink information retrieval rag sentence transformers prompt engineering llms faiss pinecone langchain semantic search
CAND_0018548,Pinecone,Skills,Mention only,ci/cd react grpc spark apache flink information retrieval rag sentence transformers prompt engineering llms faiss pinecone langchain semantic search
CAND_0018548,RAG,Skills,Mention only,rust diffusion models powerpoint angular ci/cd react grpc spark apache flink information retrieval rag sentence transformers prompt engineering llms faiss pinecone langchain semantic search
CAND_0018549,Elasticsearch,Skills,Mention only,computer vision weaviate kubernetes elasticsearch bigquery langchain qdrant milvus fine-tuning llms speech recognition scikit-learn time series prompt engineering opensearch
CAND_0018549,OpenSearch,Skills,Mention only,kubernetes elasticsearch bigquery langchain qdrant milvus fine-tuning llms speech recognition scikit-learn time series prompt engineering opensearch
CAND_0018549,Milvus,Skills,Mention only,computer vision weaviate kubernetes elasticsearch bigquery langchain qdrant milvus fine-tuning llms speech recognition scikit-learn time series prompt engineering opensearch
CAND_0018549,Qdrant,Skills,Mention only,computer vision weaviate kubernetes elasticsearch bigquery langchain qdrant milvus fine-tuning llms speech recognition scikit-learn time series prompt engineering opensearch
CAND_0018549,Weaviate,Skills,Mention only,computer vision weaviate kubernetes elasticsearch bigquery langchain qdrant milvus fine-tuning llms speech recognition scikit-learn time series prompt
CAND_0018549,Embeddings,Career,Hands-on implementation,users that combined collaborative filtering with content-based ranking. the system uses item-item similarity (via sentence-transformer embeddings) for cold starts and a gradient-boosted model trained on engagement signals for warm users.
CAND_0018549,Learning-to-Rank,Career,Future interest,"layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. designed the relevance labeling pipeline (mix of click-through data and"
CAND_0018553,Milvus,Skills,Future interest,reinforcement learning grpc pytorch javascript redux data science tts asr computer vision gcp gans milvus
CAND_0018555,OpenSearch,Skills,Mention only,gcp six sigma image classification diffusion models bm25 opencv django opensearch mlflow spring boot dbt data science computer vision rust statistical modeling
CAND_0018555,BM25,Skills,Mention only,gcp six sigma image classification diffusion models bm25 opencv django opensearch mlflow spring boot dbt data science computer vision rust statistical modeling
CAND_0018557,FAISS,Skills,Mention only,etl rest apis databricks agile javascript powerpoint embeddings pinecone rag recommendation systems hugging face transformers faiss prompt engineering sentence transformers
CAND_0018557,Pinecone,Skills,Mention only,rust etl rest apis databricks agile javascript powerpoint embeddings pinecone rag recommendation systems hugging face transformers faiss prompt engineering sentence transformers
CAND_0018557,Embeddings,Skills,Mention only,rust etl rest apis databricks agile javascript powerpoint embeddings pinecone rag recommendation systems hugging face transformers faiss prompt engineering sentence transformers
CAND_0018557,RAG,Skills,Mention only,rust etl rest apis databricks agile javascript powerpoint embeddings pinecone rag recommendation systems hugging face transformers faiss prompt engineering sentence transformers
CAND_0018561,Embeddings,Skills,Mention only,redux accounting tailwind illustrator dbt hadoop semantic search embeddings prompt engineering langchain hugging face transformers fine-tuning llms recommendation systems vector search
CAND_0018564,Elasticsearch,Skills,Future interest,fastapi elasticsearch reinforcement learning next.js html tensorflow go gcp sql
CAND_0018579,Qdrant,Skills,Mention only,rust etl marketing langchain bigquery next.js fastapi kubernetes qdrant
CAND_0018596,OpenSearch,Skills,Mention only,llamaindex forecasting go fastapi time series sap illustrator seo opensearch
CAND_0018604,Milvus,Skills,Future interest,image classification kubeflow fine-tuning llms prompt engineering milvus nlp reinforcement learning pytorch speech recognition recommendation systems mlflow object detection grpc time series
CAND_0018609,Embeddings,Skills,Mention only,boot airflow angular figma css cnn flask gcp llms hugging face transformers information retrieval langchain embeddings semantic search recommendation systems fine-tuning llms
CAND_0018610,FAISS,Skills,Mention only,css accounting tailwind weights & biases next.js illustrator langchain sentence transformers prompt engineering vector search faiss rag llms pinecone semantic search
CAND_0018610,Pinecone,Skills,Mention only,weights & biases next.js illustrator langchain sentence transformers prompt engineering vector search faiss rag llms pinecone semantic search
CAND_0018610,RAG,Skills,Mention only,accounting tailwind weights & biases next.js illustrator langchain sentence transformers prompt engineering vector search faiss rag llms pinecone semantic search
CAND_0018612,Pinecone,Skills,Mention only,flask spring boot next.js apache beam rag semantic search sentence transformers recommendation systems fine-tuning llms pinecone information retrieval vector search
CAND_0018612,RAG,Skills,Mention only,aws postgresql opencv flask spring boot next.js apache beam rag semantic search sentence transformers recommendation systems fine-tuning llms pinecone information retrieval vector search
CAND_0018613,BM25,Skills,Future interest,feature engineering redux bm25 sentence transformers vector search image classification data science rag statistical modeling opencv learning to
CAND_0018613,RAG,Skills,Future interest,feature engineering redux bm25 sentence transformers vector search image classification data science rag statistical modeling opencv learning to rank prompt engineering
CAND_0018626,Pinecone,Skills,Mention only,kafka postgresql pinecone weights & biases aws css scikit-learn cnn snowflake mlops marketing
CAND_0018630,Pinecone,Skills,Mention only,seo powerpoint dbt apache beam six sigma salesforce crm ci/cd kubernetes react fastapi sql pinecone
CAND_0018637,FAISS,Skills,Mention only,faiss content writing project management flask spark rag angular
CAND_0018637,RAG,Skills,Mention only,faiss content writing project management flask spark rag angular
CAND_0018652,FAISS,Skills,Mention only,fastapi gcp typescript powerpoint docker aws prompt engineering llms information retrieval fine-tuning llms pinecone rag faiss semantic search
CAND_0018652,Pinecone,Skills,Mention only,figma sql fastapi gcp typescript powerpoint docker aws prompt engineering llms information retrieval fine-tuning llms pinecone rag faiss semantic search
CAND_0018652,RAG,Skills,Mention only,sql fastapi gcp typescript powerpoint docker aws prompt engineering llms information retrieval fine-tuning llms pinecone rag faiss semantic search
CAND_0018653,FAISS,Skills,Future interest,rest apis bm25 excel data science cnn weights & biases deep learning rag vector search faiss
CAND_0018653,BM25,Skills,Future interest,langchain gcp yolo rest apis bm25 excel data science cnn weights & biases deep learning rag vector search faiss
CAND_0018653,RAG,Skills,Future interest,langchain gcp yolo rest apis bm25 excel data science cnn weights & biases deep learning rag vector search faiss
CAND_0018659,Embeddings,Skills,Mention only,project management css qlora next.js vue.js excel spring boot postgresql gcp embeddings
CAND_0018662,Elasticsearch,Skills,Mention only,elasticsearch kubernetes hadoop yolo next.js dbt sap opensearch bentoml photoshop six sigma flask apache beam
CAND_0018662,OpenSearch,Skills,Mention only,elasticsearch kubernetes hadoop yolo next.js dbt sap opensearch bentoml photoshop six sigma flask apache beam data pipelines ci/cd
CAND_0018672,Pinecone,Skills,Future interest,fastapi bigquery gans mongodb mlops reinforcement learning information retrieval webpack project management azure feature engineering pinecone mlflow react opencv tailwind cnn
CAND_0018677,Elasticsearch,Skills,Future interest,grpc gans rest apis content writing webpack databricks learning to rank data pipelines elasticsearch
CAND_0018678,FAISS,Skills,Mention only,computer vision salesforce crm gans seo cnn content writing rust typescript prompt engineering redis vue.js faiss apache beam redux kubernetes figma sql
CAND_0018679,Embeddings,Skills,Mention only,tts time series photoshop peft salesforce crm embeddings docker rest apis content writing data science etl
CAND_0018688,FAISS,Skills,Mention only,face transformers embeddings fine-tuning llms prompt engineering pinecone vector search rag information retrieval semantic search faiss recommendation systems
CAND_0018688,Pinecone,Skills,Mention only,kafka postgresql project management figma accounting html hugging face transformers embeddings fine-tuning llms prompt engineering pinecone vector search rag information retrieval semantic search faiss recommendation systems
CAND_0018688,Embeddings,Skills,Mention only,yolo rust kafka postgresql project management figma accounting html hugging face transformers embeddings fine-tuning llms prompt engineering pinecone vector search rag information retrieval semantic search faiss recommendation
